"an","location_name","caen_description","total_value","yoy_growth","market_share_pct","growth_rank"
2008, Iasi,R+S ALTE ACTIVITATI DE SERVICII COLECTIVE  SOCIALE SI PERSONALE,199000000,,2.50125691302161890400,1
2008, Ilfov,R+S ALTE ACTIVITATI DE SERVICII COLECTIVE  SOCIALE SI PERSONALE,121000000,,1.52086475615887380600,1
2008, Mehedinti,R+S ALTE ACTIVITATI DE SERVICII COLECTIVE  SOCIALE SI PERSONALE,43000000,,0.54047259929612870800,1
2008, Satu Mare,R+S ALTE ACTIVITATI DE SERVICII COLECTIVE  SOCIALE SI PERSONALE,87000000,,1.09351432880844645600,1
2008, Valcea,R+S ALTE ACTIVITATI DE SERVICII COLECTIVE  SOCIALE SI PERSONALE,72000000,,0.90497737556561086000,1
2008, Buzau,R+S ALTE ACTIVITATI DE SERVICII COLECTIVE  SOCIALE SI PERSONALE,53000000,,0.66616390145801910500,1
2008, Cluj,R+S ALTE ACTIVITATI DE SERVICII COLECTIVE  SOCIALE SI PERSONALE,444000000,,5.58069381598793363500,1
2008, Alba,R+S ALTE ACTIVITATI DE SERVICII COLECTIVE  SOCIALE SI PERSONALE,44000000,,0.55304172951231774800,1
2008, Giurgiu,R+S ALTE ACTIVITATI DE SERVICII COLECTIVE  SOCIALE SI PERSONALE,54000000,,0.67873303167420814500,1
2008, Hunedoara,R+S ALTE ACTIVITATI DE SERVICII COLECTIVE  SOCIALE SI PERSONALE,75000000,,0.94268476621417797900,1
2008, Timis,R+S ALTE ACTIVITATI DE SERVICII COLECTIVE  SOCIALE SI PERSONALE,314000000,,3.94670688788335847200,1
2008, Bacau,R+S ALTE ACTIVITATI DE SERVICII COLECTIVE  SOCIALE SI PERSONALE,97000000,,1.21920563097033685300,1
2008, Olt,R+S ALTE ACTIVITATI DE SERVICII COLECTIVE  SOCIALE SI PERSONALE,27000000,,0.33936651583710407200,1
2008, Vrancea,R+S ALTE ACTIVITATI DE SERVICII COLECTIVE  SOCIALE SI PERSONALE,37000000,,0.46505781799899447000,1
2008, Harghita,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),303000000,,0.56195404217437267000,1
2008, Ialomita,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),124000000,,0.22997459151690498700,1
2008, Neamt,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),309000000,,0.57308184498970678200,1
2008, Covasna,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),138000000,,0.25593946475268458200,1
2008, Iasi,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),1057000000,,1.96034792930135944700,1
2008, Galati,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),575000000,,1.06641443646951909300,1
2008, Mehedinti,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),187000000,,0.34681652107791316600,1
2008, Olt,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),143000000,,0.26521263376546300900,1
2008, Vrancea,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),132000000,,0.24481166193735047000,1
2008, Bacau,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),409000000,,0.75854522524527532000,1
2008, Bistrita-Nasaud,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),187000000,,0.34681652107791316600,1
2008, Satu Mare,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),231000000,,0.42842040839036332300,1
2008, Prahova,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),1848000000,,3.42736326712290658200,1
2008, Arad,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),588000000,,1.09052467590274300300,1
2008, Municipiul Bucuresti,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),30726000000,,56.98547821732598898300,1
2008, Sibiu,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),727000000,,1.34831877445798327100,1
2008, Ilfov,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),2461000000,,4.56425378808954172000,1
2008, Teleorman,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),121000000,,0.22441069010923793100,1
2008, Giurgiu,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),123000000,,0.22811995771434930200,1
2008, Salaj,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),170000000,,0.31528774643446651500,1
2008, Dambovita,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),286000000,,0.53042526753092601900,1
2008, Dolj,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),570000000,,1.05714126745674066700,1
2008, Calarasi,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),121000000,,0.22441069010923793100,1
2008, Braila,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),254000000,,0.47107698584914408700,1
2008, Constanta,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),1331000000,,2.46851759120161724100,1
2008, Cluj,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),2015000000,,3.73708711214970604100,1
2008, Valcea,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),275000000,,0.51002429570281347900,1
2008, Vaslui,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),121000000,,0.22441069010923793100,1
2008, Suceava,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),247000000,,0.45809454923125428900,1
2008, Mures,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),562000000,,1.04230419703629518400,1
2008, Timis,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),1806000000,,3.34946864741556779600,1
2008, Tulcea,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),115000000,,0.21328288729390381900,1
2008, Hunedoara,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),406000000,,0.75298132383760826400,1
2008, Caras-Severin,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),193000000,,0.35794432389324727800,1
2008, Botosani,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),100000000,,0.18546338025556853800,1
2008, Maramures,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),391000000,,0.72516181679927298400,1
2008, Bihor,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),995000000,,1.84536063354290695300,1
2008, Buzau,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),234000000,,0.43398430979803037900,1
2008, Brasov,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),2148000000,,3.98375340788961219600,1
2008, Gorj,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),199000000,,0.36907212670858139100,1
2008, Alba,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),261000000,,0.48405942246703388400,1
2008, Arges,TRANZACTII IMOBILIARE  INCHIRIERI SI ACTIVITATI DE SERVICII PRESTATE IN PRINCIPAL INTREPRINDERILOR  (activitati profesionale  stiintifice si tehnice  activitati de servicii administrative si activitati de servicii suport ),730000000,,1.35388267586565032700,1
2009, Calarasi,B  INDUSTRIA EXTRACTIVA,2000000,,0.02256826901376664400,1
2009, Iasi,B  INDUSTRIA EXTRACTIVA,50000000,1.2727272727272727,0.56420672534416610200,2
2009, Salaj,B  INDUSTRIA EXTRACTIVA,34000000,1.2666666666666667,0.38366057323403295000,3
2009, Botosani,B  INDUSTRIA EXTRACTIVA,19000000,0.58333333333333333333,0.21439855563078311900,4
2009, Maramures,B  INDUSTRIA EXTRACTIVA,55000000,0.37500000000000000000,0.62062739787858271300,5
2009, Cluj,B  INDUSTRIA EXTRACTIVA,307000000,0.29535864978902953586,3.46422929361317986900,6
2009, Constanta,B  INDUSTRIA EXTRACTIVA,1047000000,0.07274590163934426230,11.81448882870683818600,7
2009, Brasov,B  INDUSTRIA EXTRACTIVA,66000000,0.03125000000000000000,0.74475287745429925500,8
2009, Mures,B  INDUSTRIA EXTRACTIVA,1415000000,0.01945244956772334294,15.96705032723990070000,9
2009, Ialomita,B  INDUSTRIA EXTRACTIVA,1000000,0.000000000000000000000000,0.01128413450688332200,10
2009, Ilfov,B  INDUSTRIA EXTRACTIVA,45000000,-0.06250000000000000000,0.50778605280974949200,11
2009, Sibiu,B  INDUSTRIA EXTRACTIVA,1840000000,-0.07676869041645760161,20.76280749266531257100,12
2009, Tulcea,B  INDUSTRIA EXTRACTIVA,74000000,-0.10843373493975903614,0.83502595350936583200,13
2009, Hunedoara,B  INDUSTRIA EXTRACTIVA,476000000,-0.13611615245009074410,5.37124802527646129500,14
2009, Alba,B  INDUSTRIA EXTRACTIVA,63000000,-0.14864864864864864865,0.71090047393364928900,15
2009, Galati,B  INDUSTRIA EXTRACTIVA,18000000,-0.18181818181818181818,0.20311442112389979700,16
2009, Gorj,B  INDUSTRIA EXTRACTIVA,806000000,-0.20669291338582677165,9.09501241254795757200,17
2009, Neamt,B  INDUSTRIA EXTRACTIVA,38000000,-0.20833333333333333333,0.42879711126156623800,18
2009, Valcea,B  INDUSTRIA EXTRACTIVA,213000000,-0.24468085106382978723,2.40352064996614759600,19
2009, Caras-Severin,B  INDUSTRIA EXTRACTIVA,68000000,-0.25274725274725274725,0.76732114646806589900,20
2009, Olt,B  INDUSTRIA EXTRACTIVA,20000000,-0.25925925925925925926,0.22568269013766644100,21
2009, Harghita,B  INDUSTRIA EXTRACTIVA,54000000,-0.28947368421052631579,0.60934326337169939100,22
2009, Bihor,B  INDUSTRIA EXTRACTIVA,143000000,-0.40416666666666666667,1.61363123448431505300,23
2009, Timis,B  INDUSTRIA EXTRACTIVA,164000000,-0.41637010676156583630,1.85059805912886481600,24
2009, Bistrita-Nasaud,B  INDUSTRIA EXTRACTIVA,12000000,-0.42857142857142857143,0.13540961408259986500,25
2009, Mehedinti,B  INDUSTRIA EXTRACTIVA,80000000,-0.42857142857142857143,0.90273076055066576400,25
2009, Prahova,B  INDUSTRIA EXTRACTIVA,599000000,-0.43383742911153119093,6.75919656962310990700,26
2009, Satu Mare,B  INDUSTRIA EXTRACTIVA,8000000,-0.46666666666666666667,0.09027307605506657600,27
2009, Buzau,B  INDUSTRIA EXTRACTIVA,31000000,-0.53731343283582089552,0.34980816971338298400,28
2009, Covasna,B  INDUSTRIA EXTRACTIVA,29000000,-0.53968253968253968254,0.32723990069961633900,29
2009, Giurgiu,B  INDUSTRIA EXTRACTIVA,66000000,-0.54482758620689655172,0.74475287745429925500,30
2009, Suceava,B  INDUSTRIA EXTRACTIVA,50000000,-0.54954954954954954955,0.56420672534416610200,31
2009, Vrancea,B  INDUSTRIA EXTRACTIVA,10000000,-0.64285714285714285714,0.11284134506883322000,32
2009, Dolj,B  INDUSTRIA EXTRACTIVA,100000000,-0.65156794425087108014,1.12841345068833220500,33
2009, Municipiul Bucuresti,B  INDUSTRIA EXTRACTIVA,539000000,-0.67530120481927710843,6.08214849921011058500,34
2009, Arad,B  INDUSTRIA EXTRACTIVA,33000000,-0.69444444444444444444,0.37237643872714962800,35
2009, Bacau,B  INDUSTRIA EXTRACTIVA,94000000,-0.82026768642447418738,1.06070864364703227300,36
2009, Dambovita,B  INDUSTRIA EXTRACTIVA,85000000,-0.83033932135728542914,0.95915143308508237400,37
2009, Arges,B  INDUSTRIA EXTRACTIVA,74000000,-0.83736263736263736264,0.83502595350936583200,38
2009, Braila,B  INDUSTRIA EXTRACTIVA,7000000,-0.93137254901960784314,0.07898894154818325400,39
2009, Teleorman,B  INDUSTRIA EXTRACTIVA,27000000,-0.94155844155844155844,0.30467163168584969500,40
2009, Cluj,C  INDUSTRIA PRELUCRATOARE,10308000000,0.14127546501328609389,4.97111276150425833600,1
2009, Tulcea,C  INDUSTRIA PRELUCRATOARE,1571000000,0.13102951763858891289,0.75762690612370875500,2
2009, Suceava,C  INDUSTRIA PRELUCRATOARE,2898000000,0.08093994778067885117,1.39758292421801907800,3
2009, Timis,C  INDUSTRIA PRELUCRATOARE,11664000000,0.05394415830848468420,5.62505425399550535800,4
2009, Brasov,C  INDUSTRIA PRELUCRATOARE,9220000000,0.03189703413542249580,4.44641634275021942700,5
2009, Caras-Severin,C  INDUSTRIA PRELUCRATOARE,1832000000,0.00825536598789212988,0.88349617569613904500,6
2009, Maramures,C  INDUSTRIA PRELUCRATOARE,3520000000,0.00370687197034502424,1.69754723714541999800,7
2009, Giurgiu,C  INDUSTRIA PRELUCRATOARE,678000000,-0.00147275405007363770,0.32697074624562351100,8
2009, Arges,C  INDUSTRIA PRELUCRATOARE,20197000000,-0.00737209416621614980,9.74015953085967264300,9
2009, Buzau,C  INDUSTRIA PRELUCRATOARE,4362000000,-0.05194522929797870028,2.10360825239440966800,10
2009, Braila,C  INDUSTRIA PRELUCRATOARE,2068000000,-0.05656934306569343066,0.99730900182293424900,11
2009, Sibiu,C  INDUSTRIA PRELUCRATOARE,5942000000,-0.06055335968379446640,2.86557547815854705400,12
2009, Bihor,C  INDUSTRIA PRELUCRATOARE,5271000000,-0.06757473907659649743,2.54198053607770136700,13
2009, Arad,C  INDUSTRIA PRELUCRATOARE,5775000000,-0.07214010282776349614,2.78503843594170468500,14
2009, Vrancea,C  INDUSTRIA PRELUCRATOARE,1291000000,-0.07455197132616487455,0.62259473953259580000,15
2009, Mehedinti,C  INDUSTRIA PRELUCRATOARE,1241000000,-0.08413284132841328413,0.59848185264132563000,16
2009, Botosani,C  INDUSTRIA PRELUCRATOARE,1309000000,-0.08716875871687587169,0.63127537881345306200,17
2009, Covasna,C  INDUSTRIA PRELUCRATOARE,1429000000,-0.09038828771483131763,0.68914630735250147100,18
2009, Bistrita-Nasaud,C  INDUSTRIA PRELUCRATOARE,3138000000,-0.09253903990746096009,1.51332478129611589600,19
2009, Mures,C  INDUSTRIA PRELUCRATOARE,4668000000,-0.10882016036655211913,2.25117912016898311100,20
2009, Ilfov,C  INDUSTRIA PRELUCRATOARE,8425000000,-0.11511395861779224871,4.06302144117902371700,21
2009, Alba,C  INDUSTRIA PRELUCRATOARE,4168000000,-0.13166666666666666667,2.01005025125628140700,22
2009, Harghita,C  INDUSTRIA PRELUCRATOARE,2540000000,-0.13428766189502385821,1.22493465407652465800,23
2009, Iasi,C  INDUSTRIA PRELUCRATOARE,3228000000,-0.13988808952837729816,1.55672797770040220300,24
2009, Vaslui,C  INDUSTRIA PRELUCRATOARE,1044000000,-0.14705882352941176471,0.50347707828972115900,25
2009, Gorj,C  INDUSTRIA PRELUCRATOARE,1193000000,-0.14846538187009279086,0.57533348122570626600,26
2009, Satu Mare,C  INDUSTRIA PRELUCRATOARE,3077000000,-0.14858882125069175429,1.48390705928876628800,27
2009, Teleorman,C  INDUSTRIA PRELUCRATOARE,1037000000,-0.15759545085296506905,0.50010127412494333500,28
2009, Ialomita,C  INDUSTRIA PRELUCRATOARE,1503000000,-0.17913708356089568542,0.72483337995158132300,29
2009, Neamt,C  INDUSTRIA PRELUCRATOARE,2732000000,-0.20000000000000000000,1.31752813973900211200,30
2009, Constanta,C  INDUSTRIA PRELUCRATOARE,12193000000,-0.20072107505735824320,5.88016859730514376100,31
2009, Olt,C  INDUSTRIA PRELUCRATOARE,4508000000,-0.21161245190626093040,2.17401788211691856600,32
2009, Dolj,C  INDUSTRIA PRELUCRATOARE,3540000000,-0.21819787985865724382,1.70719239190192806600,33
2009, Hunedoara,C  INDUSTRIA PRELUCRATOARE,2791000000,-0.22212931995540691193,1.34598134627070091300,34
2009, Prahova,C  INDUSTRIA PRELUCRATOARE,14653000000,-0.23374993463368718297,7.06652263235563614600,35
2009, Dambovita,C  INDUSTRIA PRELUCRATOARE,3497000000,-0.25753715498938428875,1.68645530917543572000,36
2009, Valcea,C  INDUSTRIA PRELUCRATOARE,3019000000,-0.25986761461142436872,1.45593611049489289100,37
2009, Municipiul Bucuresti,C  INDUSTRIA PRELUCRATOARE,23130000000,-0.27264150943396226415,11.15462147590158084100,38
2009, Bacau,C  INDUSTRIA PRELUCRATOARE,2768000000,-0.28843187660668380463,1.33488941830071663500,39
2009, Calarasi,C  INDUSTRIA PRELUCRATOARE,2090000000,-0.32862190812720848057,1.00791867205509312400,40
2009, Galati,C  INDUSTRIA PRELUCRATOARE,6355000000,-0.38096629651276056887,3.06474792388043866200,41
2009, Salaj,C  INDUSTRIA PRELUCRATOARE,1485000000,-0.42105263157894736842,0.71615274067072406200,42
2009, Olt,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,73000000,72.0000000000000000,0.14568241234109641000,1
2009, Ialomita,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,78000000,38.0000000000000000,0.15566065976171945200,2
2009, Calarasi,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,92000000,14.3333333333333333,0.18359975253946396900,3
2009, Tulcea,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,88000000,2.1428571428571429,0.17561715460296553500,4
2009, Vrancea,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,424000000,1.1522842639593909,0.84615538126883394200,5
2009, Arges,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,324000000,1.05063291139240506329,0.64659043285637310700,6
2009, Dambovita,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,565000000,0.54371584699453551913,1.12754195853040372000,7
2009, Buzau,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,468000000,0.49520766773162939297,0.93396395857031671000,8
2009, Brasov,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,1013000000,0.41678321678321678322,2.02159292741822826200,9
2009, Valcea,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,517000000,0.34986945169712793734,1.03175078329242251900,10
2009, Braila,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,534000000,0.28365384615384615385,1.06567682452254086100,11
2009, Covasna,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,184000000,0.25170068027210884354,0.36719950507892793700,12
2009, Prahova,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,1053000000,0.18049327354260089686,2.10141890678321259700,13
2009, Giurgiu,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,52000000,0.15555555555555555556,0.10377377317447963400,14
2009, Arad,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,186000000,0.09411764705882352941,0.37119080404717715400,15
2009, Galati,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,1074000000,0.08814589665653495441,2.14332754594982937200,16
2009, Dolj,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,3478000000,0.06589028501379098989,6.94086890578538785400,17
2009, Maramures,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,263000000,0.03952569169960474308,0.52485581432477199700,18
2009, Municipiul Bucuresti,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,23559000000,0.02801413797617489200,47.01550619649164820700,19
2009, Bihor,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,622000000,0.01633986928104575163,1.24129397912550639600,20
2009, Timis,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,626000000,0.01130856219709208401,1.24927657706200482900,21
2009, Botosani,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,218000000,0.00925925925925925926,0.43505158753916462100,22
2009, Iasi,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,647000000,0.00154798761609907121,1.29118521622862160500,23
2009, Suceava,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,482000000,0.0000000000000000000000000000,0.96190305134806122700,24
2009, Vaslui,D  PRODUCTIA SI FURNIZAREA DE ENERGIE ELECTRICA SI TERMICA  GAZE  APA CALDA SI AER CONDITIONAT,368000000,0.0000000000000000000000000000,0.73439901015785587400,24
